0.0689108,0,0,0,0
0.0635358,0,0,0,0
0.0558405,0,0,0,0
0.052696,0,0,0,0
0.0529169,0,0,0,0
0.0531249,8.53513e-038,0,0,0
0.0527335,3.31676e-034,0,0,0
0.0515043,2.50004e-031,0,0,0
0.0515523,7.08621e-030,0,0,0
0.0503709,1.22865e-027,0,0,0
0.0498806,9.42246e-026,0,0,0
0.0501735,7.20207e-025,0,0,0
0.0506004,1.33754e-023,0,0,0
0.0510249,3.09769e-022,0,0,0
0.0513754,1.10995e-021,0,0,0
0.0515026,1.38695e-020,0,0,0
0.0515355,1.25361e-019,0,0,0
0.0515299,1.19402e-018,0,0,0
0.051608,2.74209e-018,0,0,0
0.0515779,3.51311e-017,0,0,0
0.0515655,5.1586e-016,0,0,0
0.0516369,1.21537e-015,0,0,0
0.0515848,2.23389e-014,0,0,0
0.0515453,3.46372e-013,0,0,0
0.0514891,5.48563e-012,0,0,0
0.0514193,1.00268e-011,0,0,0
0.0513744,8.33121e-011,0,0,0
0.0513118,4.28221e-010,0,0,0
0.0512148,5.91713e-010,0,0,0
0.0511649,2.09141e-009,0,0,0
0.0511038,5.80373e-009,0,0,0
0.051038,1.27504e-008,0,0,0
0.0509414,1.68686e-008,0,0,0
0.0508944,2.98158e-008,0,0,0
0.0508357,4.47479e-008,0,0,0
0.0507496,6.68522e-008,0,0,0
0.0506863,9.65997e-008,0,0,0
0.0505951,1.46733e-007,0,0,0
0.0504839,2.66978e-007,0,0,0
0.0504607,3.91815e-007,0,0,0
0.0503758,8.01755e-007,0,0,0
0.0502908,2.18934e-006,0,0,0
0.0502936,2.68769e-006,0,0,0
0.0502258,8.31223e-006,0,0,0
0.0501359,3.03469e-005,0,0,0
0.0501639,3.23856e-005,0,0,0
0.0500627,0.000108749,0,0,0
0.0499475,0.000340394,0,0,0
0.0498846,0.000874441,0,0,0
0.0499133,0.000925302,0,0,0
0.0499287,0.0017814,0,0,0
0.0499585,0.00273356,0,0,0
0.0499587,0.00264845,0,0,0
0.0499479,0.00322163,0,0,0
0.0499172,0.0035427,0,0,0
0.0498808,0.0037087,0,0,0
0.04988,0.00334231,0,0,0
0.0498393,0.00382365,0,0,0
0.0497867,0.00494937,0,0,0
0.0497802,0.00477704,0,0,0
0.0497307,0.00555398,0,0,0
0.0496912,0.0059874,0,0,0
0.0496578,0.00627114,0,0,0
0.0496586,0.00541308,0,0,0
0.0496287,0.00549999,0,0,0
0.0496003,0.00560557,0,0,0
0.0496053,0.00462959,0,0,0
0.0495784,0.00469699,0,0,0
0.0495542,0.00473125,0,0,0
0.049533,0.00479303,0,0,0
0.0495428,0.00386657,0,0,0
0.0495254,0.00402249,0,0,0
0.0495096,0.00457517,0,0,0
0.0495251,0.00383203,0,0,0
0.0495123,0.00544308,0,0,0
0.0495025,0.0108608,0,0,0
0.0495324,0.00935223,0,0,0
0.0495311,0.0287594,0,0,0
0.0495323,0.0898721,0,0,0
0.0495357,0.10837,0,0,0
0.0496032,0.110732,0,0,0
0.0496078,0.107349,0,0,0
0.0496105,0.111623,0,0,0
0.0496418,0.112082,0,0,0
0.0496449,0.100341,0,0,0
0.0496482,0.123571,0,0,0
0.0496553,0.112714,0,0,0
0.049674,0.128849,0,0,0
0.0496672,0.115461,0,0,0
0.0496736,0.102097,0,0,0
0.0496447,0.0893391,0,0,0
0.0496207,0.0739776,0,0,0
0.049638,0.0710789,0,0,0
0.0496656,0.0639626,0,0,0
0.049771,0.0502641,0,0,0
0.049823,0.0421856,0,0,0
0.0498679,0.0370209,0,0,0
0.0500087,0.0292581,0,0,0
0.0500623,0.0267459,0,0,0
0.050106,0.0248865,0,0,0
0.0501367,0.0231211,0,0,0
0.0501762,0.0195143,0,0,0
0.0501822,0.0187912,0,0,0
0.050178,0.0181963,0,0,0
0.0501854,0.0158308,0,0,0
0.0501637,0.0156085,0,0,0
0.0501342,0.0153833,0,0,0
0.0501075,0.0133919,0,0,0
0.0501003,0.0105314,0,0,0
0.0500643,0.00704271,0,0,0
0.0500412,0.00517398,0,0,0
0.0500565,0.00586432,0,0,0
0.0500283,0.0048501,0,0,0
0.0500007,0.00410012,0,0,0
0.0500057,0.00462692,0,0,0
0.0499789,0.00395472,0,0,0
0.049952,0.00337446,0,0,0
0.0499277,0.00295022,0,0,0
0.0499133,0.00285181,0,0,0
0.0498915,0.00253933,0,0,0
0.0498727,0.00234258,0,0,0
0.0498387,0.00195489,0,0,0
0.0498301,0.00212343,0,0,0
0.0498165,0.00247375,0,0,0
0.0497959,0.00303657,0,0,0
0.0497538,0.00378263,0,0,0
0.0497188,0.00455453,0,0,0
0.0496888,0.00521044,0,0,0
0.0496557,0.00571629,0,0,0
0.0496475,0.00603692,0,0,0
0.0496438,0.00632462,0,0,0
0.0496426,0.00659402,0,0,0
0.049637,0.00669901,0,0,0
0.0496392,0.0068816,0,0,0
0.0496421,0.00700403,0,0,0
0.0496411,0.00695724,0,0,0
0.0496449,0.00703156,0,0,0
0.049649,0.00709331,0,0,0
0.0496529,0.00713836,0,0,0
0.049653,0.00698704,0,0,0
0.0496544,0.00698818,0,0,0
0.0496546,0.00695776,0,0,0
0.0496539,0.00680348,0,0,0
0.0496516,0.00672161,0,0,0
0.0496472,0.00657169,0,0,0
0.049647,0.00648657,0,0,0
0.0496411,0.00631608,0,0,0
0.0496344,0.00611556,0,0,0
0.0496275,0.00591089,0,0,0
0.0496313,0.00597837,0,0,0
0.0496239,0.00577594,0,0,0
0.0496151,0.0055347,0,0,0
0.0496166,0.00555625,0,0,0
0.049608,0.00533452,0,0,0
0.0495982,0.00508411,0,0,0
0.0495889,0.00485114,0,0,0
0.0495901,0.00488587,0,0,0
0.0495834,0.004727,0,0,0
0.0495787,0.00462155,0,0,0
0.0495807,0.00467703,0,0,0
0.0495778,0.00461826,0,0,0
0.0495732,0.00451525,0,0,0
0.0495658,0.00434538,0,0,0
0.0495677,0.0043952,0,0,0
0.0495583,0.00418009,0,0,0
0.049549,0.0039719,0,0,0
0.0495507,0.00402131,0,0,0
0.0495452,0.00392779,0,0,0
0.0495468,0.0039816,0,0,0
0.0495476,0.00402259,0,0,0
0.0495482,0.00406677,0,0,0
0.0495488,0.00411202,0,0,0
0.0495482,0.00412932,0,0,0
0.0495436,0.00405308,0,0,0
0.0495324,0.00383443,0,0,0
0.0495205,0.00361282,0,0,0
0.0495138,0.00350791,0,0,0
0.04951,0.00346028,0,0,0
0.0495077,0.0034389,0,0,0
0.0495056,0.00342028,0,0,0
0.0495037,0.00340233,0,0,0
0.0495017,0.00338245,0,0,0
0.0494996,0.00335993,0,0,0
0.0494977,0.00333661,0,0,0
0.0494962,0.0033163,0,0,0
0.0494955,0.00330199,0,0,0
0.0494947,0.00327141,0,0,0
0.049494,0.0032633,0,0,0
0.0494925,0.00323948,0,0,0
0.0494907,0.00321351,0,0,0
0.0494892,0.0032033,0,0,0
0.0494869,0.00317418,0,0,0
0.0494845,0.00314379,0,0,0
0.0494821,0.00311276,0,0,0
0.0494799,0.00308952,0,0,0
0.0494771,0.00305212,0,0,0
0.0494743,0.00301387,0,0,0
0.0494705,0.00295827,0,0,0
0.0494676,0.00292113,0,0,0
0.049465,0.00288836,0,0,0
0.0494625,0.00285947,0,0,0
0.0494593,0.00281654,0,0,0
0.0494572,0.00279393,0,0,0
0.0494551,0.00277168,0,0,0
0.0494523,0.00273714,0,0,0
0.0494502,0.0027161,0,0,0
0.049448,0.00269283,0,0,0
0.0494455,0.0026655,0,0,0
0.0494429,0.0026351,0,0,0
0.0494399,0.00260196,0,0,0
0.0494359,0.00255726,0,0,0
0.0494329,0.00252536,0,0,0
0.0494284,0.00248208,0,0,0
0.0494276,0.00249398,0,0,0
0.0494277,0.00250638,0,0,0
0.0494358,0.00262742,0,0,0
0.0494469,0.00278124,0,0,0
0.0494599,0.00296102,0,0,0
0.0494638,0.00302191,0,0,0
0.0494777,0.00322058,0,0,0
0.0494869,0.00335156,0,0,0
0.0494889,0.00338163,0,0,0
0.049493,0.00342568,0,0,0
0.0494928,0.00340926,0,0,0
0.049489,0.00336491,0,0,0
0.0494865,0.0033541,0,0,0
0.0494803,0.00331964,0,0,0
0.049472,0.00328408,0,0,0
0.0494669,0.00326649,0,0,0
0.0494599,0.00319041,0,0,0
0.0494538,0.00302865,0,0,0
0.0494416,0.00279812,0,0,0
0.0494302,0.00264308,0,0,0
0.0494214,0.00253734,0,0,0
0.0494278,0.00264124,0,0,0
0.0494246,0.002608,0,0,0
0.0494237,0.00261031,0,0,0
0.0494297,0.00271758,0,0,0
0.0494311,0.00274861,0,0,0
0.0494266,0.00269189,0,0,0
0.0494254,0.00268332,0,0,0
0.0494226,0.00265842,0,0,0
